,Price,Close,Close.1,Close.2
0,Ticker,AAPL,MSFT,SPY
66,2020-04-06,63.478912353515625,157.34942626953125,244.13519287109375
67,2020-04-07,62.74366760253906,155.6547088623047,244.38401794433594
68,2020-04-08,64.34954071044922,157.216064453125,252.587646484375
69,2020-04-09,64.81392669677734,157.22560119628906,256.4314880371094
70,2020-04-13,66.08606719970703,157.577880859375,254.0901336669922
71,2020-04-14,69.42364501953125,165.37539672851562,261.5839538574219
72,2020-04-15,68.78997802734375,163.64260864257812,256.0257873535156
73,2020-04-16,69.33655548095703,168.55531311035156,257.26092529296875
74,2020-04-17,68.39576721191406,170.04055786132812,264.2109069824219
75,2020-04-20,66.97605895996094,166.67018127441406,259.55615234375
76,2020-04-21,64.90580749511719,159.77720642089844,251.6752166748047
77,2020-04-22,66.77534484863281,165.20401000976562,257.26092529296875
78,2020-04-23,66.51654815673828,163.20468139648438,257.2424621582031
79,2020-04-24,68.43688201904297,166.18466186523438,260.82806396484375
80,2020-04-27,68.48522186279297,165.70863342285156,264.5888671875
81,2020-04-28,67.37511444091797,161.67178344726562,263.3721618652344
82,2020-04-29,69.58807373046875,168.92660522460938,270.266845703125
83,2020-04-30,71.05612182617188,170.6212921142578,267.75048828125
84,2020-05-01,69.91217803955078,166.20372009277344,260.6622619628906
85,2020-05-04,70.90133666992188,170.26905822753906,261.381103515625
86,2020-05-05,71.96548461914062,172.0970001220703,263.7961730957031
87,2020-05-06,72.70795440673828,173.79173278808594,262.0079650878906
88,2020-05-07,73.46012115478516,174.80091857910156,265.16961669921875
89,2020-05-08,75.2085952758789,175.8291778564453,269.55712890625
90,2020-05-11,76.39202880859375,177.79043579101562,269.6124267578125
91,2020-05-12,75.51899719238281,173.76316833496094,264.2386474609375
92,2020-05-13,74.607177734375,171.13540649414062,259.5653991699219
93,2020-05-14,75.06550598144531,171.87806701660156,262.671630859375
94,2020-05-15,74.62174224853516,174.3820343017578,263.87908935546875
95,2020-05-18,76.3799057006836,176.0481414794922,271.9168395996094
96,2020-05-19,75.93854522705078,174.82949829101562,269.1239318847656
97,2020-05-20,77.41542053222656,177.25448608398438,273.69580078125
98,2020-05-21,76.8382339477539,175.12545776367188,271.8061218261719
99,2020-05-22,77.33296203613281,175.2018280029297,272.3223571777344
100,2020-05-26,76.80915832519531,173.34967041015625,275.67755126953125
101,2020-05-27,77.14381408691406,173.57882690429688,279.77935791015625
102,2020-05-28,77.1777572631836,173.18736267089844,279.2632141113281
103,2020-05-29,77.10257720947266,174.9535675048828,280.5075988769531
104,2020-06-01,78.05077362060547,174.55259704589844,281.6412658691406
105,2020-06-02,78.41211700439453,176.53848266601562,283.9732666015625
106,2020-06-03,78.84378051757812,176.9680633544922,287.75250244140625
107,2020-06-04,78.16476440429688,174.63856506347656,286.99658203125
108,2020-06-05,80.39097595214844,178.72476196289062,294.3521728515625
109,2020-06-08,80.86629486083984,179.832275390625,297.91021728515625
110,2020-06-09,83.41987609863281,181.20704650878906,295.68878173828125
111,2020-06-10,85.56605529785156,187.9283447265625,294.0388488769531
112,2020-06-11,81.45797729492188,177.83688354492188,277.087890625
113,2020-06-12,82.16127014160156,179.24032592773438,280.4061584472656
114,2020-06-15,83.17736053466797,180.38600158691406,283.02392578125
115,2020-06-16,85.38174438476562,184.806396484375,288.47149658203125
116,2020-06-17,85.26290130615234,185.44601440429688,287.273193359375
117,2020-06-18,85.2968978881836,187.431884765625,287.3837890625
118,2020-06-19,84.8094482421875,186.31484985351562,285.74139404296875
119,2020-06-22,87.02835845947266,191.48948669433594,287.574462890625
120,2020-06-23,88.88599395751953,192.76878356933594,288.8984375
121,2020-06-24,87.31697845458984,188.883056640625,281.52899169921875
122,2020-06-25,88.47615814208984,191.26986694335938,284.5471496582031
123,2020-06-26,85.75765228271484,187.44140625,277.7886657714844
124,2020-06-29,87.73407745361328,189.45587158203125,281.87158203125
125,2020-06-30,88.46643829345703,194.29637145996094,285.4821472167969
126,2020-07-01,88.29911041259766,195.4324188232422,287.48187255859375
127,2020-07-02,88.29911041259766,196.92181396484375,289.06512451171875
128,2020-07-06,90.6611328125,201.1608428955078,293.5274963378906
129,2020-07-07,90.37982177734375,198.8217315673828,290.5001220703125
130,2020-07-08,92.48478698730469,203.19442749023438,292.7220458984375
131,2020-07-09,92.88248443603516,204.61695861816406,291.0555725097656
132,2020-07-10,93.04495239257812,203.996337890625,294.0274658203125
133,2020-07-13,92.61573028564453,197.69517517089844,291.48138427734375
134,2020-07-14,94.14838409423828,198.917236328125,295.2587890625
135,2020-07-15,94.79586029052734,198.62123107910156,297.9713134765625
136,2020-07-16,93.62940979003906,194.68777465820312,296.9899597167969
137,2020-07-17,93.44023895263672,193.6948699951172,297.8510437011719
138,2020-07-20,95.40939331054688,202.02008056640625,300.2580871582031
139,2020-07-21,94.09260559082031,199.2991485595703,300.8968811035156
140,2020-07-22,94.35692596435547,202.16329956054688,302.6095886230469
141,2020-07-23,90.06211853027344,193.37022399902344,298.9989929199219
142,2020-07-24,89.83903503417969,192.1864013671875,297.0733337402344
143,2020-07-27,91.9682388305664,194.6209716796875,299.23968505859375
144,2020-07-28,90.45743560791016,192.8738250732422,297.3418273925781
145,2020-07-29,92.19136047363281,194.8214874267578,300.9988098144531
146,2020-07-30,93.30687713623047,194.668701171875,299.92474365234375
147,2020-07-31,103.0750503540039,195.7284698486328,302.2948913574219
148,2020-08-03,105.67230987548828,206.73641967773438,304.396484375
149,2020-08-04,106.37800598144531,203.6335906982422,305.572265625
150,2020-08-05,106.76355743408203,203.29940795898438,307.4700927734375
151,2020-08-06,110.48848724365234,206.55503845214844,309.5254211425781
152,2020-08-07,107.9764404296875,202.86021423339844,309.74761962890625
153,2020-08-10,109.54585266113281,198.8217315673828,310.6734924316406
154,2020-08-11,106.2879638671875,194.17225646972656,308.1089782714844
155,2020-08-12,109.82036590576172,199.7191925048828,312.4046630859375
156,2020-08-13,111.76392364501953,199.2513885498047,311.8399963378906
157,2020-08-14,111.664306640625,199.44232177734375,311.8492736816406
158,2020-08-17,111.37277221679688,200.75987243652344,312.83984375
159,2020-08-18,112.30079650878906,201.9150848388672,313.5157165527344
160,2020-08-19,112.44174194335938,200.6900634765625,312.2103576660156
161,2020-08-20,114.936767578125,205.3603973388672,313.18243408203125
162,2020-08-21,120.85974884033203,203.86744689941406,314.2933044433594
163,2020-08-24,122.30528259277344,204.50865173339844,317.4781799316406
164,2020-08-25,121.3019027709961,207.169189453125,318.5890808105469
165,2020-08-26,122.95148468017578,211.64808654785156,321.783203125
166,2020-08-27,121.481689453125,216.84483337402344,322.4867858886719
167,2020-08-28,121.28489685058594,219.07469177246094,324.5698547363281
168,2020-08-31,125.39793395996094,215.8399200439453,323.39404296875
169,2020-09-01,130.39288330078125,217.505126953125,326.4399108886719
170,2020-09-02,127.69132232666016,221.69699096679688,331.1615905761719
171,2020-09-03,117.46825408935547,207.96356201171875,319.764892578125
172,2020-09-04,117.54598999023438,205.0446014404297,317.154052734375
173,2020-09-08,109.63574981689453,193.95254516601562,308.4884948730469
174,2020-09-09,114.00872802734375,202.21176147460938,314.5803527832031
175,2020-09-10,110.28682708740234,196.546142578125,309.11810302734375
176,2020-09-11,108.8388900756836,195.26368713378906,309.2754821777344
177,2020-09-14,112.10405731201172,196.58441162109375,313.34893798828125
178,2020-09-15,112.27897644042969,199.8095703125,314.9320983886719
179,2020-09-16,108.96519470214844,196.23985290527344,313.68231201171875
180,2020-09-17,107.22573852539062,194.1918182373047,310.9234313964844
181,2020-09-18,103.82452392578125,191.7800750732422,307.3438415527344
182,2020-09-21,106.97308349609375,193.83770751953125,303.9231872558594
183,2020-09-22,108.65423583984375,198.508056640625,307.01849365234375
184,2020-09-23,104.09661102294922,191.9714813232422,299.8984680175781
185,2020-09-24,105.16556549072266,194.4597930908203,300.6977844238281
186,2020-09-25,109.11095428466797,198.89085388183594,305.5592041015625
187,2020-09-28,111.7153549194336,200.4412384033203,310.6342468261719
188,2020-09-29,110.86988830566406,198.35491943359375,308.942626953125
189,2020-09-30,112.54132080078125,201.29298400878906,311.28497314453125
190,2020-10-01,113.4936752319336,203.33148193359375,313.283447265625
191,2020-10-02,109.8301010131836,197.3308563232422,310.3089599609375
192,2020-10-05,113.21186828613281,201.34088134765625,315.81170654296875
193,2020-10-06,109.96614837646484,197.06295776367188,311.3221740722656
194,2020-10-07,111.83194732666016,200.814453125,316.74114990234375
195,2020-10-08,111.72506713867188,201.53225708007812,319.5483703613281
196,2020-10-09,113.66861724853516,206.53753662109375,322.4020080566406
197,2020-10-12,120.8888931274414,211.8873748779297,327.58868408203125
198,2020-10-13,117.68204498291016,213.2846221923828,325.4507751464844
199,2020-10-14,117.76949310302734,211.37054443359375,323.4058532714844
200,2020-10-15,117.30304718017578,210.22213745117188,323.0061950683594
201,2020-10-16,115.6607437133789,210.22213745117188,322.8110046386719
202,2020-10-19,112.70655822753906,205.01589965820312,317.90313720703125
203,2020-10-20,114.19336700439453,205.42735290527344,319.17657470703125
204,2020-10-21,113.57144927978516,205.5709686279297,318.57244873046875
205,2020-10-22,112.4830322265625,205.65707397460938,320.31982421875
206,2020-10-23,111.7930679321289,206.9394989013672,321.4073791503906
207,2020-10-26,111.80279541015625,201.05377197265625,315.4677734375
208,2020-10-27,113.30905151367188,204.0875701904297,314.3802490234375
209,2020-10-28,108.06147003173828,193.97169494628906,303.6351013183594
210,2020-10-29,112.06521606445312,195.92405700683594,306.7210998535156
211,2020-10-30,105.78750610351562,193.77072143554688,303.5235595703125
212,2020-11-02,105.7000503540039,193.63673400878906,306.9255065917969
213,2020-11-03,107.32290649414062,197.56053161621094,312.3446044921875
214,2020-11-04,111.70561981201172,207.09263610839844,319.3252868652344
215,2020-11-05,115.67046356201172,213.6961212158203,325.55303955078125
216,2020-11-06,115.5390625,214.10765075683594,325.4786376953125
217,2020-11-09,113.2319564819336,209.0066680908203,329.56842041015625
218,2020-11-10,112.89127349853516,201.9437713623047,329.08514404296875
219,2020-11-11,116.31783294677734,207.24575805664062,331.52978515625
220,2020-11-12,116.04525756835938,206.18344116210938,328.3136291503906
221,2020-11-13,116.09391021728516,207.20748901367188,332.8590393066406
222,2020-11-16,117.10631561279297,207.8965301513672,337.0138854980469
223,2020-11-17,116.22047424316406,205.24557495117188,335.2013244628906
224,2020-11-18,114.89657592773438,202.53964233398438,331.1672668457031
225,2020-11-19,115.49037170410156,203.82542419433594,332.5615234375
226,2020-11-20,114.22489929199219,201.87753295898438,330.2842102050781
227,2020-11-23,110.8275375366211,201.60888671875,332.26409912109375
228,2020-11-24,112.11250305175781,205.20716857910156,337.61810302734375
229,2020-11-25,112.9496841430664,205.216796875,337.09759521484375
230,2020-11-27,113.49478912353516,206.52174377441406,338.0364074707031
231,2020-11-30,115.8895034790039,205.40866088867188,336.5398864746094
232,2020-12-01,119.46205139160156,207.46205139160156,340.2207336425781
233,2020-12-02,119.81251525878906,206.65609741210938,340.93646240234375
234,2020-12-03,119.67620849609375,205.57177734375,340.8434753417969
235,2020-12-04,119.00454711914062,205.68692016601562,343.78082275390625
236,2020-12-07,120.4647216796875,205.61976623535156,343.0743713378906
237,2020-12-08,121.07797241210938,207.27020263671875,344.0782470703125
238,2020-12-09,118.5470199584961,203.23049926757812,340.99224853515625
239,2020-12-10,119.96824645996094,202.00233459472656,340.8807678222656
240,2020-12-11,119.16029357910156,204.6314239501953,340.48095703125
241,2020-12-14,118.5470199584961,205.53343200683594,338.9565734863281
242,2020-12-15,124.4850845336914,205.46627807617188,343.5390930175781
243,2020-12-16,124.41692352294922,210.4078826904297,344.0782470703125
244,2020-12-17,125.28331756591797,210.54220581054688,346.0023193359375
245,2020-12-18,123.29747772216797,209.7458038330078,344.62078857421875
246,2020-12-21,124.82577514648438,213.5839385986328,343.3885498046875
247,2020-12-22,128.37890625,214.8793487548828,342.8099060058594
248,2020-12-23,127.48333740234375,212.0775146484375,343.1178283691406
249,2020-12-24,128.46649169921875,213.7375030517578,344.4527282714844
250,2020-12-28,133.0612030029297,215.85809326171875,347.4118957519531
251,2020-12-29,131.28953552246094,215.0808563232422,346.7491455078125
252,2020-12-30,130.17005920410156,212.71075439453125,347.2438049316406
253,2020-12-31,129.1673583984375,213.4208526611328,349.0081481933594
254,2021-01-04,125.9744873046875,208.8822021484375,344.2567138671875
255,2021-01-05,127.53199005126953,209.08372497558594,346.627685546875
256,2021-01-06,123.23907470703125,203.66232299804688,348.7001037597656
257,2021-01-07,127.4443588256836,209.45794677734375,353.8808898925781
258,2021-01-08,128.5443572998047,210.73410034179688,355.8971252441406
259,2021-01-11,125.55587768554688,208.69032287597656,353.498046875
260,2021-01-12,125.38065338134766,206.23387145996094,353.57281494140625
261,2021-01-13,127.4151840209961,207.58682250976562,354.5250244140625
262,2021-01-14,125.48774719238281,204.4011688232422,353.283447265625
263,2021-01-15,123.76472473144531,204.04611206054688,350.7070617675781
264,2021-01-19,124.43640899658203,207.68280029296875,353.4608459472656
265,2021-01-20,128.52488708496094,215.26316833496094,358.352294921875
266,2021-01-21,133.23641967773438,215.8676300048828,358.678955078125
267,2021-01-22,135.37799072265625,216.8080291748047,357.409423828125
268,2021-01-25,139.12579345703125,220.2431640625,358.8190002441406
269,2021-01-26,139.35943603515625,222.92991638183594,358.2588806152344
270,2021-01-27,138.2886199951172,223.47679138183594,349.5028381347656
271,2021-01-28,133.45059204101562,229.26283264160156,352.5086669921875
272,2021-01-29,128.45677185058594,222.57485961914062,345.4515686035156
273,2021-02-01,130.57888793945312,229.95370483398438,351.2018127441406
274,2021-02-02,131.4062957763672,229.8193817138672,356.1678771972656
275,2021-02-03,130.3842010498047,233.1681365966797,356.44793701171875
276,2021-02-04,133.74258422851562,232.21820068359375,360.4991760253906
277,2021-02-05,133.32827758789062,232.40049743652344,361.9181213378906
278,2021-02-08,133.47451782226562,232.65960693359375,364.53179931640625
279,2021-02-09,132.59707641601562,233.90701293945312,364.2890930175781
280,2021-02-10,131.99266052246094,232.9954376220703,364.13043212890625
281,2021-02-11,131.73915100097656,234.597900390625,364.7185363769531
282,2021-02-12,131.97317504882812,235.07765197753906,366.52020263671875
283,2021-02-16,129.84786987304688,233.83984375,366.2027587890625
284,2021-02-17,127.55683135986328,234.85931396484375,366.2867431640625
285,2021-02-18,126.45516967773438,234.46498107910156,364.7279052734375
286,2021-02-19,126.61116027832031,231.75283813476562,364.083740234375
287,2021-02-22,122.8382797241211,225.53994750976562,361.2833557128906
288,2021-02-23,122.70179748535156,224.3473663330078,361.72210693359375
289,2021-02-24,122.20458221435547,225.5784454345703,365.7080078125
290,2021-02-25,117.95399475097656,220.23109436035156,356.8960266113281
291,2021-02-26,118.21722412109375,223.49139404296875,355.0570373535156
292,2021-03-01,124.58335876464844,227.87701416015625,363.6637268066406
293,2021-03-02,121.98035430908203,224.9244384765625,360.825927734375
294,2021-03-03,118.99714660644531,218.85577392578125,356.04656982421875
295,2021-03-04,117.11556243896484,218.05752563476562,351.640625
296,2021-03-05,118.37321472167969,222.74124145507812,358.1094970703125
297,2021-03-08,113.44017791748047,218.69229125976562,356.3265075683594
298,2021-03-09,118.05146789550781,224.83786010742188,361.4139709472656
299,2021-03-10,116.9693374633789,223.52984619140625,363.6637268066406
300,2021-03-11,118.89964294433594,228.05972290039062,367.35089111328125
301,2021-03-12,117.99299621582031,226.73252868652344,367.845703125
302,2021-03-15,120.87871551513672,225.82846069335938,370.0393981933594
303,2021-03-16,122.4190673828125,228.61749267578125,369.5726318359375
304,2021-03-17,121.62938690185547,227.97312927246094,370.8328552246094
305,2021-03-18,117.50553894042969,221.89491271972656,365.4373474121094
306,2021-03-19,116.97908782958984,221.53904724121094,364.7611999511719
307,2021-03-22,120.29376983642578,226.96331787109375,367.6737060546875
308,2021-03-23,119.4651107788086,228.49252319335938,364.7799072265625
309,2021-03-24,117.07657623291016,226.45359802246094,362.9255065917969
310,2021-03-25,117.56402587890625,223.4529571533203,364.9671936035156
311,2021-03-26,118.16844940185547,227.43460083007812,370.8486633300781
312,2021-03-29,118.34396362304688,226.2420196533203,370.6612548828125
313,2021-03-30,116.89134979248047,222.98165893554688,369.6780090332031
314,2021-03-31,119.08490753173828,226.75172424316406,371.1763916015625
315,2021-04-01,119.91355895996094,233.0800323486328,375.18475341796875
316,2021-04-05,122.74078369140625,239.54299926757812,380.5697937011719
317,2021-04-06,123.04299926757812,238.37930297851562,380.3450622558594
318,2021-04-07,124.69061279296875,240.34127807617188,380.7852783203125
319,2021-04-08,127.08888244628906,243.5631103515625,382.5928039550781
320,2021-04-09,129.6626434326172,246.06370544433594,385.3742980957031
321,2021-04-12,127.94679260253906,246.12136840820312,385.5147399902344
322,2021-04-13,131.0567626953125,248.60264587402344,386.6573181152344
323,2021-04-14,128.71694946289062,245.81362915039062,385.33685302734375
324,2021-04-15,131.12498474121094,249.57406616210938,389.4762268066406
325,2021-04-16,130.79351806640625,250.7666015625,390.778076171875
326,2021-04-19,131.4564666748047,248.84312438964844,388.8581848144531
327,2021-04-20,129.76988220214844,248.3815155029297,386.01104736328125
328,2021-04-21,130.1500701904297,250.61276245117188,389.6636047363281
329,2021-04-22,128.62921142578125,247.3332061767578,386.1047058105469
330,2021-04-23,130.9495086669922,251.16085815429688,390.2910461425781
331,2021-04-26,131.33944702148438,251.54566955566406,391.1058044433594
332,2021-04-27,131.01771545410156,251.9495849609375,391.0215759277344
333,2021-04-28,130.2280731201172,244.82302856445312,390.90911865234375
334,2021-04-29,130.13058471679688,242.85142517089844,393.4002990722656
335,2021-04-30,128.16127014160156,242.5340118408203,390.8155212402344
336,2021-05-03,129.2141571044922,242.2262725830078,391.6584167480469
337,2021-05-04,124.64183807373047,238.3119659423828,389.2421569824219
338,2021-05-05,124.8855972290039,237.04244995117188,389.3639221191406
339,2021-05-06,126.48442840576172,240.17779541015625,392.47320556640625
340,2021-05-07,127.15824127197266,242.8033447265625,395.3296203613281
341,2021-05-10,123.87699890136719,237.72528076171875,391.4148864746094
342,2021-05-11,122.95903778076172,236.81166076660156,387.921630859375
343,2021-05-12,119.89260864257812,229.85816955566406,379.68017578125
344,2021-05-13,122.04105377197266,233.7340545654297,384.240966796875
345,2021-05-14,124.46295166015625,238.65818786621094,390.14117431640625
346,2021-05-17,123.31058502197266,235.8018035888672,389.14849853515625
347,2021-05-18,121.92387390136719,233.78213500976562,385.795654296875
348,2021-05-19,121.76763916015625,234.3604736328125,384.7842102050781
349,2021-05-20,124.32622528076172,237.5994415283203,388.92376708984375
350,2021-05-21,122.49028015136719,236.336669921875,388.60528564453125
351,2021-05-24,124.12113952636719,241.7445068359375,392.5668029785156
352,2021-05-25,123.92582702636719,242.65066528320312,391.69580078125
353,2021-05-26,123.87699890136719,242.428955078125,392.47320556640625
354,2021-05-27,122.34378814697266,240.32748413085938,392.67919921875
355,2021-05-28,121.68948364257812,240.68417358398438,393.3815612792969
356,2021-06-01,121.36724853515625,238.48629760742188,393.0350646972656
357,2021-06-02,122.12894439697266,238.389892578125,393.6531982421875
358,2021-06-03,120.64457702636719,236.857177734375,392.1922302246094
359,2021-06-04,122.93949890136719,241.754150390625,395.7791748046875
360,2021-06-07,122.94927215576172,244.6653594970703,395.3951416015625
361,2021-06-08,123.76957702636719,243.47006225585938,395.47943115234375
362,2021-06-09,124.15043640136719,244.4532928466797,394.8894348144531
363,2021-06-10,123.15435791015625,247.97177124023438,396.72503662109375
364,2021-06-11,124.36528778076172,248.59837341308594,397.380615234375
365,2021-06-14,127.42191314697266,250.5263214111328,398.2703857421875
366,2021-06-15,126.60162353515625,249.05145263671875,397.5398254394531
367,2021-06-16,127.09967803955078,248.10671997070312,395.3202209472656
368,2021-06-17,128.70123291015625,251.49993896484375,395.18914794921875
369,2021-06-18,127.40241241455078,250.0828399658203,389.8578186035156
370,2021-06-21,129.1992645263672,253.16761779785156,395.4390563964844
371,2021-06-22,130.83987426757812,255.94378662109375,397.5531005859375
372,2021-06-23,130.5664825439453,255.71240234375,397.073974609375
373,2021-06-24,130.28329467773438,257.0813293457031,399.4230041503906
374,2021-06-25,129.9902801513672,255.47142028808594,400.8417663574219
375,2021-06-28,131.6211395263672,259.0381774902344,401.6498107910156
376,2021-06-29,133.13482666015625,261.62158203125,401.8658752441406
377,2021-06-30,133.75006103515625,261.13958740234375,402.2041931152344
378,2021-07-01,134.05282592773438,261.8143615722656,404.4309997558594
379,2021-07-02,136.6797332763672,267.6463928222656,407.52227783203125
380,2021-07-06,138.69146728515625,267.65606689453125,406.7799072265625
381,2021-07-07,141.1816864013672,269.84423828125,408.21759033203125
382,2021-07-08,139.8828887939453,267.4246520996094,404.8914489746094
383,2021-07-09,141.70907592773438,267.92596435546875,409.21356201171875
384,2021-07-12,141.1133575439453,267.32830810546875,410.6793212890625
385,2021-07-13,142.22662353515625,270.8564758300781,409.2793884277344
386,2021-07-14,145.65438842773438,272.33135986328125,409.8900451660156
387,2021-07-15,145.0000457763672,270.9046630859375,408.49005126953125
388,2021-07-16,142.9590606689453,270.6346740722656,405.2860107421875
389,2021-07-19,139.1113739013672,267.0295104980469,399.30078125
390,2021-07-20,142.7246551513672,269.2562561035156,405.0229187011719
391,2021-07-21,141.99224853515625,271.2612609863281,408.3022155761719
392,2021-07-22,143.35946655273438,275.83050537109375,409.1571960449219
393,2021-07-23,145.07815551757812,279.2333068847656,413.36663818359375
394,2021-07-26,145.49810791015625,278.6356506347656,414.3813171386719
395,2021-07-27,143.3301544189453,276.216064453125,412.4927978515625
396,2021-07-28,141.58206176757812,275.9076232910156,412.3236999511719
397,2021-07-29,142.22662353515625,276.1776123046875,414.03375244140625
398,2021-07-30,142.44146728515625,274.6448974609375,412.02301025390625
399,2021-08-02,142.1094512939453,274.55810546875,411.1584777832031
400,2021-08-03,143.9062957763672,276.7751770019531,414.5034484863281
401,2021-08-04,143.5059051513672,276.1871643066406,412.46453857421875
402,2021-08-05,143.6133270263672,279.0887145996094,415.0766906738281
403,2021-08-06,142.92872619628906,279.0308532714844,415.76251220703125
404,2021-08-09,142.8798065185547,277.9416809082031,415.42425537109375
405,2021-08-10,142.40061950683594,276.11968994140625,415.9410400390625
406,2021-08-11,142.6548614501953,276.6113586425781,416.9746398925781
407,2021-08-12,145.6182861328125,279.3682556152344,418.2242736816406
408,2021-08-13,145.82363891601562,282.29876708984375,418.9853515625
409,2021-08-16,147.79928588867188,283.9858093261719,419.971923828125
410,2021-08-17,146.88973999023438,282.52044677734375,417.21893310546875
411,2021-08-18,143.14390563964844,280.7916564941406,412.6524963378906
412,2021-08-19,143.4763946533203,286.62518310546875,413.29144287109375
413,2021-08-20,144.93368530273438,293.9556884765625,416.5799560546875
414,2021-08-23,146.42030334472656,294.2358703613281,420.2444763183594
415,2021-08-24,146.33226013183594,292.2752380371094,420.91156005859375
416,2021-08-25,145.0999755859375,291.68609619140625,421.7948303222656
417,2021-08-26,144.29794311523438,288.8658447265625,419.3049011230469
418,2021-08-27,145.33470153808594,289.474365234375,423.0538635253906
419,2021-08-30,149.7553253173828,293.21209716796875,424.91424560546875
420,2021-08-31,148.4936981201172,291.5605163574219,424.2846984863281
421,2021-09-01,149.15872192382812,291.51220703125,424.51025390625
422,2021-09-02,150.2737274169922,290.8554992675781,425.81622314453125
423,2021-09-03,150.90943908691406,290.8458251953125,425.7127990722656
424,2021-09-07,153.2469024658203,289.9186096191406,424.19073486328125
425,2021-09-08,151.70164489746094,289.9476318359375,423.67401123046875
